Ticker,Volatility,NbWeek,Hurst,c
CF,0.28595432722628594,105,0.46627600923258056,1.1616194215647873
VTRS,0.28591330446984475,105,0.4348231483988781,1.5577328575716172
GEHC,0.2855170808330546,105,0.4467296024940711,1.6811770454596224
GOOGL,0.28537438139379045,105,0.7165407377126326,0.6555700114635313
PH,0.2845277999621183,105,0.7102191908653207,0.8698811508350606
LYV,0.2843360938117746,105,0.5593432055079849,1.1402826208318004
GWW,0.28422254879028924,105,0.733217556652516,0.7265798757691302
HST,0.28400772383491985,105,0.4555262777298749,1.2963590465339032
TFX,0.28307214874018627,105,0.40478643771664924,1.6196760153814087
GPN,0.28154223816162044,105,0.32328919964570246,2.085082337188289
CAT,0.28120423496612434,105,0.579191962493019,1.062474164530996
HWM,0.2811208313609904,105,0.809700588872049,0.6313720759908473
BWA,0.2800446030482126,105,0.40525492092570375,1.6578626922345632
BG,0.2793435562379664,105,0.41087592115607346,1.5911491168822054
ESS,0.2786902888970704,105,0.5903484954359682,0.949155380579872
ROK,0.27803461993016815,105,0.3072109776412267,1.9118444680619353
CPAY,0.2774857172172594,105,0.6508545651377559,0.8947088027551466
AMT,0.27719429584167554,105,0.4143066439388387,1.7284395508174744
WFC,0.27681331420100147,105,0.6051301917214884,1.0247499301918068
ETN,0.27542625595441694,105,0.6890925197538685,0.9203629330700437
IT,0.27478852721444014,105,0.6874125079492179,0.6953382634972077
NTRS,0.27350014328622607,105,0.5853727920390577,0.9869562181493226
IFF,0.2718634126637392,105,0.4984455727261507,1.267684755444909
STE,0.27172188142938253,105,0.3759654602175094,1.726226264948249
DLR,0.27160807608584253,105,0.7391520627667336,0.6485784147077107
DOC,0.2711603643052991,105,0.6011423420393555,0.9348887466604382
SPG,0.27015698429211943,105,0.6686588527671059,0.7926419120341838
CI,0.2696639227831247,105,0.44318333953471056,1.6107376466741434
BKNG,0.26962011574238665,105,0.8040605195138145,0.6247671446358917
PFG,0.26955576443722157,105,0.4189375618881341,1.4473949224095977
ULTA,0.26923794282815006,105,0.4617861400777495,1.455875521104952
C,0.2681724018682061,105,0.6427198565646205,0.8180650661378065
VICI,0.2674685769379444,105,0.4121905404103648,1.3720070959857702
PRU,0.267331011395412,105,0.6543100458667709,0.7682057473464249
JCI,0.26731492114644306,105,0.5790966060856454,1.0547690274802601
TROW,0.2668777254137472,105,0.42985783970574704,1.380469358011435
MAS,0.26595809711653884,105,0.642780445810045,0.8745382430382995
AOS,0.26585635288629406,105,0.5800929014242996,0.9280843849834147
TSN,0.26501232110366674,105,0.4069381510932794,1.6623214883703894
MMM,0.26485991406811865,105,0.6479365157327792,0.8117999172498471
DE,0.26414418221430236,105,0.2537289906804315,2.1105458191361275
LHX,0.26394847724166287,105,0.6336203442785194,0.8113971486002317
HRL,0.26358191908672435,105,0.5678595263123474,1.0497217646532653
